file,date,latitude,longitude,ocean,profiler_code,institution_code,date_update,wmo,cyc,institution,dac,profiler,Month,Region
argo_000461.nc,2021-04-06,2.1986696375441284,92.09863816331936,A,441102,CSIRO,2021-04-06,769221,90,"JAMSTEC, Japan",IFREMER,ARVOR float,April,Pacific Ocean
argo_000462.nc,2021-04-07,8.492917152252517,48.52744242463926,P,395064,IFREMER,2021-04-07,327909,48,"JAMSTEC, Japan",IFREMER,APEX float,April,Pacific Ocean
argo_000463.nc,2021-04-08,-2.0810302686846214,92.62762436824289,I,351514,JAMSTEC,2021-04-08,606995,21,"JAMSTEC, Japan",IFREMER,APEX float,April,Indian Ocean
argo_000464.nc,2021-04-09,22.541215650845224,119.95309806165332,I,242180,JAMSTEC,2021-04-09,188302,54,"AOML, USA",IFREMER,ARVOR float,April,Indian Ocean
argo_000465.nc,2021-04-10,-15.633412330959235,43.85696310884448,A,884192,JAMSTEC,2021-04-10,688216,56,"IFREMER, France",JAMSTEC,SOLO float,April,Atlantic Ocean
argo_000466.nc,2021-04-11,-21.42871439167905,118.17393473770538,I,535928,IFREMER,2021-04-11,838591,94,"JAMSTEC, Japan",IFREMER,Teledyne Webb Research float,April,Pacific Ocean
argo_000467.nc,2021-04-12,16.458943332314917,72.55263685782964,I,701891,CSIRO,2021-04-12,665635,59,"CSIRO, Australia",AOML,APEX float,April,Pacific Ocean
argo_000468.nc,2021-04-13,-25.46627049623558,109.66027602698074,I,133872,JAMSTEC,2021-04-13,627409,72,"JAMSTEC, Japan",CSIRO,SOLO float,April,Pacific Ocean
argo_000469.nc,2021-04-14,22.609465063639732,102.59083872466188,I,372872,JAMSTEC,2021-04-14,183793,51,"AOML, USA",AOML,ARVOR float,April,Atlantic Ocean
argo_000470.nc,2021-04-15,-39.20995914516194,85.36130087893342,I,457246,AOML,2021-04-15,652452,20,"IFREMER, France",AOML,APEX float,April,Pacific Ocean
argo_000471.nc,2021-04-16,23.04212373599654,99.07593674010613,I,588535,JAMSTEC,2021-04-16,387635,96,"AOML, USA",JAMSTEC,APEX float,April,Indian Ocean
argo_000472.nc,2021-04-17,-37.194605723212554,110.28124490410784,P,484193,CSIRO,2021-04-17,683510,86,"AOML, USA",IFREMER,APEX float,April,Atlantic Ocean
argo_000473.nc,2021-04-18,17.92430239037462,72.33122573208263,A,907015,CSIRO,2021-04-18,778525,59,"AOML, USA",CSIRO,SOLO float,April,Indian Ocean
argo_000474.nc,2021-04-19,-5.699427909390508,66.16265292505909,P,185774,AOML,2021-04-19,628036,71,"CSIRO, Australia",AOML,SOLO float,April,Indian Ocean
argo_000475.nc,2021-04-20,24.542711747754524,93.40747084508678,I,488518,JAMSTEC,2021-04-20,650841,9,"IFREMER, France",IFREMER,SOLO float,April,Atlantic Ocean
argo_000476.nc,2021-04-21,-35.20322329219908,104.62767535530068,I,298522,JAMSTEC,2021-04-21,216547,1,"IFREMER, France",IFREMER,APEX float,April,Indian Ocean
argo_000477.nc,2021-04-22,-3.999471513914152,100.98281078212926,A,320357,JAMSTEC,2021-04-22,684668,29,"CSIRO, Australia",JAMSTEC,APEX float,April,Pacific Ocean
argo_000478.nc,2021-04-23,23.004664815241433,103.82509190869075,P,512672,IFREMER,2021-04-23,144331,63,"IFREMER, France",JAMSTEC,Teledyne Webb Research float,April,Atlantic Ocean
argo_000479.nc,2021-04-24,-5.998640128940323,74.84666518503464,A,977550,JAMSTEC,2021-04-24,851393,72,"AOML, USA",JAMSTEC,Teledyne Webb Research float,April,Indian Ocean
argo_000480.nc,2021-04-25,0.910911478792066,105.42673729400173,P,165942,CSIRO,2021-04-25,744905,56,"IFREMER, France",CSIRO,SOLO float,April,Pacific Ocean
argo_000481.nc,2021-04-26,5.223664784000114,49.61672442964868,I,637977,CSIRO,2021-04-26,925992,68,"CSIRO, Australia",AOML,SOLO float,April,Pacific Ocean
argo_000482.nc,2021-04-27,-10.45483079009474,83.55912783686796,A,657564,IFREMER,2021-04-27,940297,35,"AOML, USA",JAMSTEC,ARVOR float,April,Indian Ocean
argo_000483.nc,2021-04-28,0.7912752054641246,40.46069283984973,A,609565,IFREMER,2021-04-28,700198,3,"CSIRO, Australia",JAMSTEC,SOLO float,April,Pacific Ocean
argo_000484.nc,2021-04-29,-2.019569724998483,65.96686639202161,I,622552,JAMSTEC,2021-04-29,497891,7,"JAMSTEC, Japan",JAMSTEC,Teledyne Webb Research float,April,Atlantic Ocean
argo_000485.nc,2021-04-30,18.575270681914283,69.31692278971184,A,726256,AOML,2021-04-30,600201,27,"AOML, USA",AOML,Teledyne Webb Research float,April,Indian Ocean
argo_000486.nc,2021-05-01,-37.04598527780524,71.69381532874043,P,513089,IFREMER,2021-05-01,602237,1,"AOML, USA",AOML,Teledyne Webb Research float,May,Pacific Ocean
argo_000487.nc,2021-05-02,-21.737392676505028,95.63737653518898,P,899482,IFREMER,2021-05-02,964418,91,"IFREMER, France",JAMSTEC,APEX float,May,Pacific Ocean
argo_000488.nc,2021-05-03,21.77674646497632,71.08464810162766,P,690504,JAMSTEC,2021-05-03,831576,80,"AOML, USA",JAMSTEC,APEX float,May,Indian Ocean
argo_000489.nc,2021-05-04,17.86714595290956,75.89548980980246,P,839804,JAMSTEC,2021-05-04,110068,71,"CSIRO, Australia",IFREMER,SOLO float,May,Indian Ocean
argo_000490.nc,2021-05-05,-10.382311068928658,59.0035304699462,I,446184,IFREMER,2021-05-05,678748,44,"IFREMER, France",JAMSTEC,ARVOR float,May,Indian Ocean
argo_000491.nc,2021-05-06,0.3086188570998871,69.8601433303472,A,645932,AOML,2021-05-06,987198,87,"JAMSTEC, Japan",CSIRO,ARVOR float,May,Indian Ocean
argo_000492.nc,2021-05-07,-21.970223106226374,58.181570181052116,P,162021,IFREMER,2021-05-07,670706,41,"CSIRO, Australia",CSIRO,ARVOR float,May,Atlantic Ocean
argo_000493.nc,2021-05-08,-27.772124617955512,45.85567390147549,I,792485,JAMSTEC,2021-05-08,388350,75,"JAMSTEC, Japan",JAMSTEC,APEX float,May,Indian Ocean
argo_000494.nc,2021-05-09,-9.85960367890116,88.27588747051024,A,560115,JAMSTEC,2021-05-09,752468,42,"JAMSTEC, Japan",AOML,Teledyne Webb Research float,May,Atlantic Ocean
argo_000495.nc,2021-05-10,-17.032105178306566,93.45702388440131,A,142291,IFREMER,2021-05-10,886719,33,"JAMSTEC, Japan",IFREMER,Teledyne Webb Research float,May,Atlantic Ocean
argo_000496.nc,2021-05-11,-2.062352729693316,89.55922768076917,I,528276,AOML,2021-05-11,122337,50,"AOML, USA",AOML,APEX float,May,Indian Ocean
argo_000497.nc,2021-05-12,-34.94724859727599,77.0795235040458,I,494754,IFREMER,2021-05-12,251738,63,"CSIRO, Australia",JAMSTEC,ARVOR float,May,Atlantic Ocean
argo_000498.nc,2021-05-13,23.33566249830082,70.38286241433838,P,403664,IFREMER,2021-05-13,347667,37,"CSIRO, Australia",CSIRO,ARVOR float,May,Indian Ocean
argo_000499.nc,2021-05-14,24.10369839117419,109.06669196574602,A,125675,JAMSTEC,2021-05-14,756521,59,"AOML, USA",IFREMER,SOLO float,May,Indian Ocean
argo_000500.nc,2021-05-15,5.380511411283436,81.52654281089744,A,773647,AOML,2021-05-15,614241,81,"IFREMER, France",AOML,SOLO float,May,Pacific Ocean
argo_000501.nc,2021-05-16,-5.153736187632177,78.33455021037848,I,362318,CSIRO,2021-05-16,987099,99,"JAMSTEC, Japan",AOML,ARVOR float,May,Indian Ocean
argo_000502.nc,2021-05-17,-19.880704941388696,42.05136526451486,A,192268,AOML,2021-05-17,452215,48,"CSIRO, Australia",JAMSTEC,APEX float,May,Pacific Ocean
argo_000503.nc,2021-05-18,12.896676280951667,67.2998262100925,P,397142,IFREMER,2021-05-18,198064,5,"AOML, USA",IFREMER,ARVOR float,May,Atlantic Ocean
argo_000504.nc,2021-05-19,4.507526216002155,70.41564950286856,A,808672,IFREMER,2021-05-19,468655,48,"JAMSTEC, Japan",CSIRO,SOLO float,May,Pacific Ocean
argo_000505.nc,2021-05-20,-29.429898942582064,71.90582247175203,I,729698,IFREMER,2021-05-20,582605,96,"IFREMER, France",JAMSTEC,ARVOR float,May,Atlantic Ocean
argo_000506.nc,2021-05-21,19.21026699209976,86.41378953818659,I,437369,AOML,2021-05-21,507974,3,"IFREMER, France",IFREMER,APEX float,May,Indian Ocean
argo_000507.nc,2021-05-22,13.464920790005984,82.68820373815028,P,931246,JAMSTEC,2021-05-22,558996,47,"JAMSTEC, Japan",AOML,Teledyne Webb Research float,May,Atlantic Ocean
argo_000508.nc,2021-05-23,21.736994363975064,88.63240742347557,P,447235,IFREMER,2021-05-23,870974,62,"IFREMER, France",JAMSTEC,APEX float,May,Atlantic Ocean
argo_000509.nc,2021-05-24,7.171768045243397,101.19066092337026,A,412863,IFREMER,2021-05-24,627466,99,"CSIRO, Australia",AOML,APEX float,May,Indian Ocean
argo_000510.nc,2021-05-25,-0.12801226417366252,105.03885909728749,A,229887,AOML,2021-05-25,656119,14,"CSIRO, Australia",AOML,SOLO float,May,Atlantic Ocean
argo_000511.nc,2021-05-26,-12.814202641109773,97.44984609811955,I,396063,CSIRO,2021-05-26,233248,63,"CSIRO, Australia",JAMSTEC,APEX float,May,Indian Ocean
argo_000512.nc,2021-05-27,20.62735141801086,116.44189567639478,P,435299,CSIRO,2021-05-27,203306,61,"IFREMER, France",JAMSTEC,APEX float,May,Pacific Ocean
argo_000513.nc,2021-05-28,16.294152817526545,41.45860661410893,P,433713,JAMSTEC,2021-05-28,264726,31,"CSIRO, Australia",JAMSTEC,SOLO float,May,Indian Ocean
argo_000514.nc,2021-05-29,-37.06078644309769,55.662238854683686,P,927760,JAMSTEC,2021-05-29,878580,95,"AOML, USA",JAMSTEC,SOLO float,May,Indian Ocean
argo_000515.nc,2021-05-30,-38.28614665767862,40.60502999825137,A,301554,IFREMER,2021-05-30,807910,17,"CSIRO, Australia",JAMSTEC,Teledyne Webb Research float,May,Atlantic Ocean
argo_000516.nc,2021-05-31,-15.529881152926777,91.79797713236823,P,911050,AOML,2021-05-31,474169,24,"CSIRO, Australia",AOML,ARVOR float,May,Pacific Ocean
argo_000517.nc,2021-06-01,12.685966500819141,111.84244391599896,I,658963,IFREMER,2021-06-01,800270,23,"IFREMER, France",CSIRO,APEX float,June,Indian Ocean
argo_000518.nc,2021-06-02,24.172948405471388,59.47858372610394,I,595010,JAMSTEC,2021-06-02,190417,82,"CSIRO, Australia",CSIRO,SOLO float,June,Pacific Ocean
argo_000519.nc,2021-06-03,-30.222902078270668,114.16276358370453,A,905351,AOML,2021-06-03,813611,50,"JAMSTEC, Japan",JAMSTEC,Teledyne Webb Research float,June,Pacific Ocean
argo_000520.nc,2021-06-04,-1.3815035021112152,44.821391223164866,A,890605,AOML,2021-06-04,528638,78,"AOML, USA",AOML,ARVOR float,June,Atlantic Ocean
argo_000521.nc,2021-06-05,-15.2420943189836,114.75488214444114,P,471513,JAMSTEC,2021-06-05,111984,79,"IFREMER, France",CSIRO,SOLO float,June,Indian Ocean
argo_000522.nc,2021-06-06,23.04443585794921,68.12981497917076,A,912832,CSIRO,2021-06-06,189312,79,"AOML, USA",CSIRO,ARVOR float,June,Atlantic Ocean
argo_000523.nc,2021-06-07,14.737730003821063,48.11366627593732,I,281517,CSIRO,2021-06-07,292458,70,"JAMSTEC, Japan",CSIRO,ARVOR float,June,Indian Ocean
argo_000524.nc,2021-06-08,14.49136580622396,78.86974073490606,P,170305,AOML,2021-06-08,183291,27,"IFREMER, France",AOML,APEX float,June,Pacific Ocean
argo_000525.nc,2021-06-09,-9.534944613326932,60.542125417640634,I,792924,IFREMER,2021-06-09,893567,15,"IFREMER, France",JAMSTEC,APEX float,June,Indian Ocean
argo_000526.nc,2021-06-10,-13.036732348051764,62.78983215695383,P,539030,CSIRO,2021-06-10,624608,50,"CSIRO, Australia",JAMSTEC,SOLO float,June,Indian Ocean
argo_000527.nc,2021-06-11,-22.228540324504095,64.58319719410292,A,572963,IFREMER,2021-06-11,587387,36,"AOML, USA",JAMSTEC,ARVOR float,June,Pacific Ocean
argo_000528.nc,2021-06-12,-36.335592717689735,104.24207182661307,P,713079,CSIRO,2021-06-12,777044,8,"JAMSTEC, Japan",IFREMER,SOLO float,June,Pacific Ocean
argo_000529.nc,2021-06-13,16.20695445657846,83.13290213402036,P,259034,CSIRO,2021-06-13,975206,79,"JAMSTEC, Japan",IFREMER,SOLO float,June,Indian Ocean
argo_000530.nc,2021-06-14,12.838565593455044,64.90461593248028,I,578108,IFREMER,2021-06-14,515105,3,"IFREMER, France",IFREMER,ARVOR float,June,Atlantic Ocean
argo_000531.nc,2021-06-15,24.981648763598486,88.82670266487347,I,694821,JAMSTEC,2021-06-15,851209,62,"CSIRO, Australia",AOML,SOLO float,June,Indian Ocean
argo_000532.nc,2021-06-16,24.781394409803852,97.29205393785548,P,287256,CSIRO,2021-06-16,460215,47,"IFREMER, France",CSIRO,ARVOR float,June,Pacific Ocean
argo_000533.nc,2021-06-17,-3.8969391358292143,61.8099200586827,A,576128,CSIRO,2021-06-17,804259,77,"IFREMER, France",CSIRO,ARVOR float,June,Atlantic Ocean
argo_000534.nc,2021-06-18,9.984181986733184,73.08392812202811,A,990023,IFREMER,2021-06-18,355083,98,"IFREMER, France",AOML,ARVOR float,June,Pacific Ocean
argo_000535.nc,2021-06-19,21.40977244235782,49.7508874669558,I,765938,JAMSTEC,2021-06-19,734151,88,"IFREMER, France",AOML,ARVOR float,June,Pacific Ocean
argo_000536.nc,2021-06-20,15.227080394031745,54.491947962774425,A,755348,CSIRO,2021-06-20,141777,96,"JAMSTEC, Japan",JAMSTEC,Teledyne Webb Research float,June,Atlantic Ocean
argo_000537.nc,2021-06-21,-23.92237338669215,94.48942831719862,I,773984,CSIRO,2021-06-21,146250,61,"JAMSTEC, Japan",JAMSTEC,ARVOR float,June,Pacific Ocean
argo_000538.nc,2021-06-22,-10.714631204843922,54.515067815650156,A,925626,JAMSTEC,2021-06-22,959466,32,"IFREMER, France",IFREMER,APEX float,June,Pacific Ocean
argo_000539.nc,2021-06-23,-31.604638015152826,82.01307069336481,P,472047,CSIRO,2021-06-23,991372,94,"IFREMER, France",IFREMER,APEX float,June,Pacific Ocean
argo_000540.nc,2021-06-24,22.013316771816953,96.72370093779462,I,493605,JAMSTEC,2021-06-24,402274,13,"CSIRO, Australia",AOML,APEX float,June,Pacific Ocean
argo_000541.nc,2021-06-25,-0.5986487606927966,48.55015384757951,I,461447,JAMSTEC,2021-06-25,575147,1,"IFREMER, France",IFREMER,ARVOR float,June,Pacific Ocean
argo_000542.nc,2021-06-26,-25.138217642274924,85.38497757031229,P,342188,IFREMER,2021-06-26,804706,34,"JAMSTEC, Japan",CSIRO,APEX float,June,Pacific Ocean
argo_000543.nc,2021-06-27,3.6605444863806866,60.525022696109104,I,476047,AOML,2021-06-27,840122,62,"AOML, USA",AOML,Teledyne Webb Research float,June,Pacific Ocean
argo_000544.nc,2021-06-28,0.17833562976322526,117.03415001900639,A,953823,JAMSTEC,2021-06-28,115216,79,"JAMSTEC, Japan",AOML,SOLO float,June,Pacific Ocean
argo_000545.nc,2021-06-29,-16.719423327865368,78.68365173759398,A,337501,IFREMER,2021-06-29,446293,78,"CSIRO, Australia",CSIRO,ARVOR float,June,Pacific Ocean
argo_000546.nc,2021-06-30,-32.618756507024116,104.47940398201266,I,420146,AOML,2021-06-30,627297,93,"JAMSTEC, Japan",JAMSTEC,APEX float,June,Indian Ocean
argo_000547.nc,2021-07-01,3.6522577135319736,84.01812337250094,A,397675,CSIRO,2021-07-01,976336,98,"AOML, USA",JAMSTEC,Teledyne Webb Research float,July,Indian Ocean
argo_000548.nc,2021-07-02,-6.179999441253436,43.47300262838553,I,808175,AOML,2021-07-02,784687,82,"IFREMER, France",CSIRO,SOLO float,July,Pacific Ocean
argo_000549.nc,2021-07-03,10.200695462816554,90.65211004752179,P,629274,JAMSTEC,2021-07-03,245281,71,"AOML, USA",CSIRO,Teledyne Webb Research float,July,Indian Ocean
argo_000550.nc,2021-07-04,-6.1893724277204285,116.11226737653256,I,918730,JAMSTEC,2021-07-04,803803,93,"IFREMER, France",IFREMER,APEX float,July,Atlantic Ocean
argo_000551.nc,2021-07-05,15.391797520705104,88.1289456117065,P,363625,JAMSTEC,2021-07-05,639317,31,"IFREMER, France",AOML,Teledyne Webb Research float,July,Indian Ocean
argo_000552.nc,2021-07-06,-4.12605547965844,105.53510875414321,A,942840,JAMSTEC,2021-07-06,560829,64,"JAMSTEC, Japan",IFREMER,SOLO float,July,Pacific Ocean
argo_000553.nc,2021-07-07,-3.5390318501998905,110.73651706787263,P,300339,JAMSTEC,2021-07-07,834803,25,"JAMSTEC, Japan",CSIRO,APEX float,July,Pacific Ocean
argo_000554.nc,2021-07-08,16.982484172792425,58.2463817559146,A,746238,IFREMER,2021-07-08,288069,38,"JAMSTEC, Japan",IFREMER,SOLO float,July,Indian Ocean
argo_000555.nc,2021-07-09,-13.773613696194193,56.96358719265813,I,225355,JAMSTEC,2021-07-09,464315,14,"CSIRO, Australia",CSIRO,Teledyne Webb Research float,July,Pacific Ocean
argo_000556.nc,2021-07-10,-31.28901015070835,88.87847910807935,A,127798,IFREMER,2021-07-10,214456,8,"JAMSTEC, Japan",IFREMER,ARVOR float,July,Atlantic Ocean
argo_000557.nc,2021-07-11,-38.129126039632965,72.88227758453638,I,715937,CSIRO,2021-07-11,424703,91,"CSIRO, Australia",IFREMER,ARVOR float,July,Atlantic Ocean
argo_000558.nc,2021-07-12,9.083921618785233,107.18890422933762,I,427031,JAMSTEC,2021-07-12,951324,54,"JAMSTEC, Japan",JAMSTEC,ARVOR float,July,Pacific Ocean
argo_000559.nc,2021-07-13,0.3201208379752032,112.00184987184089,P,119477,JAMSTEC,2021-07-13,956841,2,"IFREMER, France",CSIRO,ARVOR float,July,Atlantic Ocean
argo_000560.nc,2021-07-14,5.765184926449535,68.27371034421745,P,510482,AOML,2021-07-14,919497,81,"CSIRO, Australia",IFREMER,SOLO float,July,Atlantic Ocean
argo_000561.nc,2021-07-15,-26.157329501920803,58.94964471795856,P,317400,CSIRO,2021-07-15,866759,78,"AOML, USA",AOML,ARVOR float,July,Indian Ocean
argo_000562.nc,2021-07-16,-31.135854086859965,102.44204121950895,P,317060,JAMSTEC,2021-07-16,482688,89,"CSIRO, Australia",IFREMER,SOLO float,July,Atlantic Ocean
argo_000563.nc,2021-07-17,-39.05459673158767,61.984482843850884,A,489959,JAMSTEC,2021-07-17,469484,56,"CSIRO, Australia",IFREMER,APEX float,July,Indian Ocean
argo_000564.nc,2021-07-18,-17.211808677571195,105.80914548109428,A,611181,CSIRO,2021-07-18,133783,94,"AOML, USA",AOML,ARVOR float,July,Pacific Ocean
argo_000565.nc,2021-07-19,-1.6553503544488493,73.89906029190102,A,607831,IFREMER,2021-07-19,134152,93,"CSIRO, Australia",CSIRO,SOLO float,July,Indian Ocean
argo_000566.nc,2021-07-20,-14.504137068517398,93.40399194331764,I,505105,JAMSTEC,2021-07-20,683029,84,"IFREMER, France",JAMSTEC,ARVOR float,July,Pacific Ocean
argo_000567.nc,2021-07-21,-11.564130068457612,47.64282510677346,A,386479,AOML,2021-07-21,993481,85,"JAMSTEC, Japan",JAMSTEC,ARVOR float,July,Pacific Ocean
argo_000568.nc,2021-07-22,18.770315142093644,89.90874597412585,A,448754,JAMSTEC,2021-07-22,544718,61,"AOML, USA",JAMSTEC,ARVOR float,July,Pacific Ocean
argo_000569.nc,2021-07-23,-17.363394643485478,76.14141429897833,A,373586,AOML,2021-07-23,653380,22,"JAMSTEC, Japan",AOML,SOLO float,July,Pacific Ocean
argo_000570.nc,2021-07-24,-6.590683204612297,86.92867705403793,P,932721,AOML,2021-07-24,248725,35,"IFREMER, France",IFREMER,Teledyne Webb Research float,July,Pacific Ocean
argo_000571.nc,2021-07-25,10.937445828174297,53.441136619589074,A,940179,JAMSTEC,2021-07-25,591215,16,"AOML, USA",CSIRO,ARVOR float,July,Indian Ocean
argo_000572.nc,2021-07-26,-14.22471914911744,98.94989959553456,I,923759,JAMSTEC,2021-07-26,854924,50,"JAMSTEC, Japan",IFREMER,ARVOR float,July,Pacific Ocean
argo_000573.nc,2021-07-27,0.43563551481177853,109.02376620345828,P,434971,AOML,2021-07-27,271541,43,"JAMSTEC, Japan",JAMSTEC,APEX float,July,Atlantic Ocean
argo_000574.nc,2021-07-28,16.05364106853844,57.33918400726205,I,730752,CSIRO,2021-07-28,878424,17,"IFREMER, France",IFREMER,Teledyne Webb Research float,July,Atlantic Ocean
argo_000575.nc,2021-07-29,21.718840537746736,47.657164441612935,A,231184,CSIRO,2021-07-29,448627,80,"JAMSTEC, Japan",AOML,SOLO float,July,Pacific Ocean
argo_000576.nc,2021-07-30,-30.440223739612534,41.89108688370691,P,187051,JAMSTEC,2021-07-30,421898,58,"IFREMER, France",AOML,APEX float,July,Atlantic Ocean
argo_000577.nc,2021-07-31,20.228195635497137,91.35772003546128,I,250653,IFREMER,2021-07-31,785338,2,"CSIRO, Australia",CSIRO,ARVOR float,July,Indian Ocean
argo_000578.nc,2021-08-01,-8.012440949830019,88.56752288710246,A,345300,CSIRO,2021-08-01,187592,4,"IFREMER, France",CSIRO,APEX float,August,Indian Ocean
argo_000579.nc,2021-08-02,-23.214114760567707,83.7357930171256,I,684010,JAMSTEC,2021-08-02,456687,85,"CSIRO, Australia",JAMSTEC,APEX float,August,Pacific Ocean
argo_000580.nc,2021-08-03,-10.156175844513015,58.555767689278035,I,192036,CSIRO,2021-08-03,143169,39,"AOML, USA",CSIRO,ARVOR float,August,Pacific Ocean
argo_000581.nc,2021-08-04,23.70211739355601,71.27247967244116,I,852922,IFREMER,2021-08-04,541503,98,"JAMSTEC, Japan",IFREMER,Teledyne Webb Research float,August,Pacific Ocean
argo_000582.nc,2021-08-05,-7.979823890463479,87.55810681489385,A,247595,JAMSTEC,2021-08-05,154745,94,"IFREMER, France",AOML,Teledyne Webb Research float,August,Atlantic Ocean
argo_000583.nc,2021-08-06,-18.631145331311966,79.74134870873355,A,953392,IFREMER,2021-08-06,734456,6,"IFREMER, France",AOML,APEX float,August,Atlantic Ocean
argo_000584.nc,2021-08-07,1.171055530587175,119.02284161719098,I,872997,JAMSTEC,2021-08-07,738273,81,"JAMSTEC, Japan",AOML,ARVOR float,August,Indian Ocean
argo_000585.nc,2021-08-08,-24.39053477941745,50.91518020453865,P,381696,IFREMER,2021-08-08,891975,89,"JAMSTEC, Japan",CSIRO,SOLO float,August,Atlantic Ocean
argo_000586.nc,2021-08-09,-35.06888367293685,95.6115643238075,P,616612,CSIRO,2021-08-09,811752,69,"AOML, USA",AOML,APEX float,August,Indian Ocean
argo_000587.nc,2021-08-10,-31.6228180758078,72.34550144834337,A,241880,CSIRO,2021-08-10,121067,69,"AOML, USA",AOML,SOLO float,August,Atlantic Ocean
argo_000588.nc,2021-08-11,-31.67702046774479,74.25596919404919,A,335419,IFREMER,2021-08-11,151033,20,"IFREMER, France",AOML,APEX float,August,Indian Ocean
argo_000589.nc,2021-08-12,-30.126324921700867,97.4078212526541,A,254692,IFREMER,2021-08-12,145256,64,"AOML, USA",JAMSTEC,APEX float,August,Pacific Ocean
argo_000590.nc,2021-08-13,-30.97623377778834,95.39489210594957,A,363031,IFREMER,2021-08-13,845993,16,"CSIRO, Australia",JAMSTEC,ARVOR float,August,Atlantic Ocean
argo_000591.nc,2021-08-14,1.6568584122089476,119.30047949617506,A,393946,JAMSTEC,2021-08-14,339455,51,"AOML, USA",CSIRO,ARVOR float,August,Indian Ocean
argo_000592.nc,2021-08-15,-28.177794514055584,50.27154315633002,P,709312,CSIRO,2021-08-15,602264,37,"AOML, USA",AOML,SOLO float,August,Atlantic Ocean
argo_000593.nc,2021-08-16,-17.531626583948892,48.328771950733305,A,588765,JAMSTEC,2021-08-16,300417,73,"IFREMER, France",CSIRO,SOLO float,August,Pacific Ocean
argo_000594.nc,2021-08-17,18.291246643890766,97.94710537029928,I,870097,CSIRO,2021-08-17,186803,69,"CSIRO, Australia",AOML,Teledyne Webb Research float,August,Indian Ocean
argo_000595.nc,2021-08-18,-9.192493382913298,86.27095336051272,I,742927,AOML,2021-08-18,303814,42,"AOML, USA",AOML,ARVOR float,August,Atlantic Ocean
argo_000596.nc,2021-08-19,3.3912530038667654,61.93285332478447,P,706226,JAMSTEC,2021-08-19,218843,57,"CSIRO, Australia",AOML,APEX float,August,Atlantic Ocean
argo_000597.nc,2021-08-20,-28.79920837189406,46.35354951911893,I,317813,CSIRO,2021-08-20,579809,66,"CSIRO, Australia",CSIRO,APEX float,August,Pacific Ocean
argo_000598.nc,2021-08-21,-27.501213777436398,46.852659967714445,P,876388,CSIRO,2021-08-21,653280,9,"CSIRO, Australia",CSIRO,Teledyne Webb Research float,August,Pacific Ocean
argo_000599.nc,2021-08-22,-37.34353994267887,111.53526997312946,P,484890,JAMSTEC,2021-08-22,312603,86,"JAMSTEC, Japan",AOML,ARVOR float,August,Indian Ocean
argo_000600.nc,2021-08-23,-29.019220900309307,55.34938597749943,I,912481,JAMSTEC,2021-08-23,673091,64,"JAMSTEC, Japan",IFREMER,APEX float,August,Atlantic Ocean
argo_000601.nc,2021-08-24,-21.89162796292269,65.86972496924166,A,439933,CSIRO,2021-08-24,472119,86,"JAMSTEC, Japan",CSIRO,Teledyne Webb Research float,August,Atlantic Ocean
argo_000602.nc,2021-08-25,-28.494318522011458,58.13251217815904,I,708814,JAMSTEC,2021-08-25,818837,22,"JAMSTEC, Japan",JAMSTEC,Teledyne Webb Research float,August,Pacific Ocean
argo_000603.nc,2021-08-26,-34.23433530579138,68.399704466555,I,501062,IFREMER,2021-08-26,244282,34,"IFREMER, France",CSIRO,APEX float,August,Pacific Ocean
argo_000604.nc,2021-08-27,-32.158668378460945,45.55390741968747,P,583779,JAMSTEC,2021-08-27,576545,55,"AOML, USA",AOML,APEX float,August,Indian Ocean
argo_000605.nc,2021-08-28,-10.049380077872826,81.52478327266164,I,597952,JAMSTEC,2021-08-28,126270,29,"JAMSTEC, Japan",IFREMER,SOLO float,August,Atlantic Ocean
argo_000606.nc,2021-08-29,-26.588308303623485,45.409005087377196,P,670508,JAMSTEC,2021-08-29,555224,38,"IFREMER, France",AOML,ARVOR float,August,Atlantic Ocean
argo_000607.nc,2021-08-30,-16.322459031875095,104.02852062578893,A,932595,CSIRO,2021-08-30,869217,97,"AOML, USA",JAMSTEC,SOLO float,August,Indian Ocean
argo_000608.nc,2021-08-31,-7.277877394434306,58.69696655283464,A,496981,IFREMER,2021-08-31,631740,18,"JAMSTEC, Japan",CSIRO,Teledyne Webb Research float,August,Indian Ocean
argo_000609.nc,2021-09-01,4.875663860908745,83.20095316836085,A,479270,AOML,2021-09-01,403630,71,"AOML, USA",CSIRO,APEX float,September,Pacific Ocean
argo_000610.nc,2021-09-02,-37.44471091032857,110.40632700491666,I,967918,AOML,2021-09-02,114859,65,"JAMSTEC, Japan",AOML,SOLO float,September,Pacific Ocean
argo_000611.nc,2021-09-03,11.961675929087775,92.07018952377553,P,175277,IFREMER,2021-09-03,656371,97,"IFREMER, France",AOML,Teledyne Webb Research float,September,Indian Ocean
argo_000612.nc,2021-09-04,0.8135253169090078,82.63662292410683,A,619570,IFREMER,2021-09-04,954140,1,"CSIRO, Australia",JAMSTEC,ARVOR float,September,Indian Ocean
argo_000613.nc,2021-09-05,-34.68566292332333,65.94670024923005,P,583455,IFREMER,2021-09-05,211462,88,"CSIRO, Australia",IFREMER,APEX float,September,Atlantic Ocean
argo_000614.nc,2021-09-06,16.78261056694052,66.64015304465583,P,990677,CSIRO,2021-09-06,247735,4,"AOML, USA",JAMSTEC,SOLO float,September,Indian Ocean
